gameId;strategy;wins;losses
765;CallingRulesWithUctMonteCarloAndHeuristic;6655;6689
766;CallingRulesWithHeuristic;6705;6671
766;CallingRulesWithUctMonteCarloAndHeuristic;6671;6705
767;CallingRulesWithHeuristic;6705;6671
767;CallingRulesWithUctMonteCarloAndHeuristic;6671;6705
768;CallingRulesWithHeuristic;6705;6671
768;CallingRulesWithUctMonteCarloAndHeuristic;6671;6705
769;CallingRulesWithHeuristic;6705;6671
769;CallingRulesWithUctMonteCarloAndHeuristic;6671;6705
770;CallingRulesWithHeuristic;6705;6671
770;CallingRulesWithUctMonteCarloAndHeuristic;6671;6705
771;CallingRulesWithHeuristic;6705;6671
771;CallingRulesWithUctMonteCarloAndHeuristic;6671;6705
772;CallingRulesWithHeuristic;6705;6671
772;CallingRulesWithUctMonteCarloAndHeuristic;6671;6705
773;CallingRulesWithHeuristic;6721;6687
773;CallingRulesWithUctMonteCarloAndHeuristic;6687;6721
774;CallingRulesWithHeuristic;6736;6704
774;CallingRulesWithUctMonteCarloAndHeuristic;6704;6736
775;CallingRulesWithHeuristic;6750;6722
775;CallingRulesWithUctMonteCarloAndHeuristic;6722;6750
776;CallingRulesWithHeuristic;6750;6722
776;CallingRulesWithUctMonteCarloAndHeuristic;6722;6750
777;CallingRulesWithHeuristic;6750;6722
777;CallingRulesWithUctMonteCarloAndHeuristic;6722;6750
778;CallingRulesWithHeuristic;6767;6737
778;CallingRulesWithUctMonteCarloAndHeuristic;6737;6767
779;CallingRulesWithHeuristic;6767;6737
779;CallingRulesWithUctMonteCarloAndHeuristic;6737;6767
780;CallingRulesWithHeuristic;6783;6753
780;CallingRulesWithUctMonteCarloAndHeuristic;6753;6783
781;CallingRulesWithHeuristic;6783;6753
781;CallingRulesWithUctMonteCarloAndHeuristic;6753;6783
782;CallingRulesWithHeuristic;6783;6753
782;CallingRulesWithUctMonteCarloAndHeuristic;6753;6783
783;CallingRulesWithHeuristic;6783;6753
783;CallingRulesWithUctMonteCarloAndHeuristic;6753;6783
784;CallingRulesWithHeuristic;6783;6753
784;CallingRulesWithUctMonteCarloAndHeuristic;6753;6783
785;CallingRulesWithHeuristic;6783;6753
785;CallingRulesWithUctMonteCarloAndHeuristic;6753;6783
786;CallingRulesWithHeuristic;6783;6753
786;CallingRulesWithUctMonteCarloAndHeuristic;6753;6783
787;CallingRulesWithHeuristic;6799;6769
787;CallingRulesWithUctMonteCarloAndHeuristic;6769;6799
788;CallingRulesWithHeuristic;6799;6769
788;CallingRulesWithUctMonteCarloAndHeuristic;6769;6799
789;CallingRulesWithHeuristic;6814;6786
789;CallingRulesWithUctMonteCarloAndHeuristic;6786;6814
790;CallingRulesWithHeuristic;6830;6802
790;CallingRulesWithUctMonteCarloAndHeuristic;6802;6830
791;CallingRulesWithHeuristic;6830;6802
791;CallingRulesWithUctMonteCarloAndHeuristic;6802;6830
792;CallingRulesWithHeuristic;6846;6818
792;CallingRulesWithUctMonteCarloAndHeuristic;6818;6846
793;CallingRulesWithHeuristic;6863;6833
793;CallingRulesWithUctMonteCarloAndHeuristic;6833;6863
794;CallingRulesWithHeuristic;6863;6833
794;CallingRulesWithUctMonteCarloAndHeuristic;6833;6863
795;CallingRulesWithHeuristic;6875;6853
795;CallingRulesWithUctMonteCarloAndHeuristic;6853;6875
796;CallingRulesWithHeuristic;6892;6868
796;CallingRulesWithUctMonteCarloAndHeuristic;6868;6892
797;CallingRulesWithHeuristic;6908;6884
797;CallingRulesWithUctMonteCarloAndHeuristic;6884;6908
798;CallingRulesWithHeuristic;6908;6884
798;CallingRulesWithUctMonteCarloAndHeuristic;6884;6908
799;CallingRulesWithHeuristic;6908;6884
799;CallingRulesWithUctMonteCarloAndHeuristic;6884;6908
800;CallingRulesWithHeuristic;6908;6884
800;CallingRulesWithUctMonteCarloAndHeuristic;6884;6908
801;CallingRulesWithHeuristic;6908;6884
801;CallingRulesWithUctMonteCarloAndHeuristic;6884;6908
802;CallingRulesWithHeuristic;6924;6900
802;CallingRulesWithUctMonteCarloAndHeuristic;6900;6924
803;CallingRulesWithHeuristic;6940;6916
803;CallingRulesWithUctMonteCarloAndHeuristic;6916;6940
804;CallingRulesWithHeuristic;6956;6932
804;CallingRulesWithUctMonteCarloAndHeuristic;6932;6956
805;CallingRulesWithHeuristic;6973;6947
805;CallingRulesWithUctMonteCarloAndHeuristic;6947;6973
806;CallingRulesWithHeuristic;6990;6962
806;CallingRulesWithUctMonteCarloAndHeuristic;6962;6990
807;CallingRulesWithHeuristic;6990;6962
807;CallingRulesWithUctMonteCarloAndHeuristic;6962;6990
808;CallingRulesWithHeuristic;6990;6962
808;CallingRulesWithUctMonteCarloAndHeuristic;6962;6990
809;CallingRulesWithHeuristic;7006;6978
809;CallingRulesWithUctMonteCarloAndHeuristic;6978;7006
810;CallingRulesWithHeuristic;7019;6997
810;CallingRulesWithUctMonteCarloAndHeuristic;6997;7019
811;CallingRulesWithHeuristic;7035;7013
811;CallingRulesWithUctMonteCarloAndHeuristic;7013;7035
812;CallingRulesWithHeuristic;7053;7027
812;CallingRulesWithUctMonteCarloAndHeuristic;7027;7053
813;CallingRulesWithHeuristic;7070;7042
813;CallingRulesWithUctMonteCarloAndHeuristic;7042;7070
814;CallingRulesWithHeuristic;7070;7042
814;CallingRulesWithUctMonteCarloAndHeuristic;7042;7070
815;CallingRulesWithHeuristic;7085;7059
815;CallingRulesWithUctMonteCarloAndHeuristic;7059;7085
816;CallingRulesWithHeuristic;7101;7075
816;CallingRulesWithUctMonteCarloAndHeuristic;7075;7101
817;CallingRulesWithHeuristic;7117;7091
817;CallingRulesWithUctMonteCarloAndHeuristic;7091;7117
818;CallingRulesWithHeuristic;7133;7107
818;CallingRulesWithUctMonteCarloAndHeuristic;7107;7133
819;CallingRulesWithHeuristic;7149;7123
819;CallingRulesWithUctMonteCarloAndHeuristic;7123;7149
820;CallingRulesWithHeuristic;7149;7123
820;CallingRulesWithUctMonteCarloAndHeuristic;7123;7149
821;CallingRulesWithHeuristic;7149;7123
821;CallingRulesWithUctMonteCarloAndHeuristic;7123;7149
822;CallingRulesWithHeuristic;7165;7139
822;CallingRulesWithUctMonteCarloAndHeuristic;7139;7165
823;CallingRulesWithHeuristic;7165;7139
823;CallingRulesWithUctMonteCarloAndHeuristic;7139;7165
824;CallingRulesWithHeuristic;7181;7155
824;CallingRulesWithUctMonteCarloAndHeuristic;7155;7181
825;CallingRulesWithHeuristic;7181;7155
825;CallingRulesWithUctMonteCarloAndHeuristic;7155;7181
826;CallingRulesWithHeuristic;7197;7171
826;CallingRulesWithUctMonteCarloAndHeuristic;7171;7197
827;CallingRulesWithHeuristic;7197;7171
827;CallingRulesWithUctMonteCarloAndHeuristic;7171;7197
828;CallingRulesWithHeuristic;7213;7187
828;CallingRulesWithUctMonteCarloAndHeuristic;7187;7213
829;CallingRulesWithHeuristic;7229;7203
829;CallingRulesWithUctMonteCarloAndHeuristic;7203;7229
830;CallingRulesWithHeuristic;7245;7219
830;CallingRulesWithUctMonteCarloAndHeuristic;7219;7245
831;CallingRulesWithHeuristic;7260;7236
831;CallingRulesWithUctMonteCarloAndHeuristic;7236;7260
832;CallingRulesWithHeuristic;7260;7236
832;CallingRulesWithUctMonteCarloAndHeuristic;7236;7260
833;CallingRulesWithHeuristic;7260;7236
833;CallingRulesWithUctMonteCarloAndHeuristic;7236;7260
834;CallingRulesWithHeuristic;7260;7236
834;CallingRulesWithUctMonteCarloAndHeuristic;7236;7260
835;CallingRulesWithHeuristic;7276;7252
835;CallingRulesWithUctMonteCarloAndHeuristic;7252;7276
836;CallingRulesWithHeuristic;7292;7268
836;CallingRulesWithUctMonteCarloAndHeuristic;7268;7292
837;CallingRulesWithHeuristic;7292;7268
837;CallingRulesWithUctMonteCarloAndHeuristic;7268;7292
838;CallingRulesWithHeuristic;7292;7268
838;CallingRulesWithUctMonteCarloAndHeuristic;7268;7292
839;CallingRulesWithHeuristic;7292;7268
839;CallingRulesWithUctMonteCarloAndHeuristic;7268;7292
840;CallingRulesWithHeuristic;7308;7284
840;CallingRulesWithUctMonteCarloAndHeuristic;7284;7308
841;CallingRulesWithHeuristic;7324;7300
841;CallingRulesWithUctMonteCarloAndHeuristic;7300;7324
842;CallingRulesWithHeuristic;7340;7316
842;CallingRulesWithUctMonteCarloAndHeuristic;7316;7340
843;CallingRulesWithHeuristic;7340;7316
843;CallingRulesWithUctMonteCarloAndHeuristic;7316;7340
844;CallingRulesWithHeuristic;7357;7331
844;CallingRulesWithUctMonteCarloAndHeuristic;7331;7357
845;CallingRulesWithHeuristic;7357;7331
845;CallingRulesWithUctMonteCarloAndHeuristic;7331;7357
846;CallingRulesWithHeuristic;7373;7347
846;CallingRulesWithUctMonteCarloAndHeuristic;7347;7373
847;CallingRulesWithHeuristic;7373;7347
847;CallingRulesWithUctMonteCarloAndHeuristic;7347;7373
848;CallingRulesWithHeuristic;7389;7363
848;CallingRulesWithUctMonteCarloAndHeuristic;7363;7389
849;CallingRulesWithHeuristic;7389;7363
849;CallingRulesWithUctMonteCarloAndHeuristic;7363;7389
850;CallingRulesWithHeuristic;7403;7381
850;CallingRulesWithUctMonteCarloAndHeuristic;7381;7403
851;CallingRulesWithHeuristic;7419;7397
851;CallingRulesWithUctMonteCarloAndHeuristic;7397;7419
852;CallingRulesWithHeuristic;7419;7397
852;CallingRulesWithUctMonteCarloAndHeuristic;7397;7419
853;CallingRulesWithHeuristic;7419;7397
853;CallingRulesWithUctMonteCarloAndHeuristic;7397;7419
854;CallingRulesWithHeuristic;7419;7397
854;CallingRulesWithUctMonteCarloAndHeuristic;7397;7419
855;CallingRulesWithHeuristic;7419;7397
855;CallingRulesWithUctMonteCarloAndHeuristic;7397;7419
856;CallingRulesWithHeuristic;7419;7397
856;CallingRulesWithUctMonteCarloAndHeuristic;7397;7419
857;CallingRulesWithHeuristic;7419;7397
857;CallingRulesWithUctMonteCarloAndHeuristic;7397;7419
858;CallingRulesWithHeuristic;7435;7413
858;CallingRulesWithUctMonteCarloAndHeuristic;7413;7435
859;CallingRulesWithHeuristic;7451;7429
859;CallingRulesWithUctMonteCarloAndHeuristic;7429;7451
860;CallingRulesWithHeuristic;7451;7429
860;CallingRulesWithUctMonteCarloAndHeuristic;7429;7451
861;CallingRulesWithHeuristic;7451;7429
861;CallingRulesWithUctMonteCarloAndHeuristic;7429;7451
862;CallingRulesWithHeuristic;7467;7445
862;CallingRulesWithUctMonteCarloAndHeuristic;7445;7467
863;CallingRulesWithHeuristic;7483;7461
863;CallingRulesWithUctMonteCarloAndHeuristic;7461;7483
864;CallingRulesWithHeuristic;7483;7461
864;CallingRulesWithUctMonteCarloAndHeuristic;7461;7483
865;CallingRulesWithHeuristic;7483;7461
865;CallingRulesWithUctMonteCarloAndHeuristic;7461;7483
866;CallingRulesWithHeuristic;7483;7461
866;CallingRulesWithUctMonteCarloAndHeuristic;7461;7483
867;CallingRulesWithHeuristic;7499;7477
867;CallingRulesWithUctMonteCarloAndHeuristic;7477;7499
868;CallingRulesWithHeuristic;7499;7477
868;CallingRulesWithUctMonteCarloAndHeuristic;7477;7499
869;CallingRulesWithHeuristic;7516;7492
869;CallingRulesWithUctMonteCarloAndHeuristic;7492;7516
870;CallingRulesWithHeuristic;7516;7492
870;CallingRulesWithUctMonteCarloAndHeuristic;7492;7516
871;CallingRulesWithHeuristic;7516;7492
871;CallingRulesWithUctMonteCarloAndHeuristic;7492;7516
872;CallingRulesWithHeuristic;7532;7508
872;CallingRulesWithUctMonteCarloAndHeuristic;7508;7532
873;CallingRulesWithHeuristic;7548;7524
873;CallingRulesWithUctMonteCarloAndHeuristic;7524;7548
874;CallingRulesWithHeuristic;7548;7524
874;CallingRulesWithUctMonteCarloAndHeuristic;7524;7548
875;CallingRulesWithHeuristic;7548;7524
875;CallingRulesWithUctMonteCarloAndHeuristic;7524;7548
876;CallingRulesWithHeuristic;7564;7540
876;CallingRulesWithUctMonteCarloAndHeuristic;7540;7564
877;CallingRulesWithHeuristic;7580;7556
877;CallingRulesWithUctMonteCarloAndHeuristic;7556;7580
878;CallingRulesWithHeuristic;7580;7556
878;CallingRulesWithUctMonteCarloAndHeuristic;7556;7580
879;CallingRulesWithHeuristic;7596;7572
879;CallingRulesWithUctMonteCarloAndHeuristic;7572;7596
880;CallingRulesWithHeuristic;7612;7588
880;CallingRulesWithUctMonteCarloAndHeuristic;7588;7612
881;CallingRulesWithHeuristic;7632;7600
881;CallingRulesWithUctMonteCarloAndHeuristic;7600;7632
882;CallingRulesWithHeuristic;7632;7600
882;CallingRulesWithUctMonteCarloAndHeuristic;7600;7632
883;CallingRulesWithHeuristic;7632;7600
883;CallingRulesWithUctMonteCarloAndHeuristic;7600;7632
884;CallingRulesWithHeuristic;7648;7616
884;CallingRulesWithUctMonteCarloAndHeuristic;7616;7648
885;CallingRulesWithHeuristic;7664;7632
885;CallingRulesWithUctMonteCarloAndHeuristic;7632;7664
886;CallingRulesWithHeuristic;7664;7632
886;CallingRulesWithUctMonteCarloAndHeuristic;7632;7664
887;CallingRulesWithHeuristic;7664;7632
887;CallingRulesWithUctMonteCarloAndHeuristic;7632;7664
888;CallingRulesWithHeuristic;7679;7649
888;CallingRulesWithUctMonteCarloAndHeuristic;7649;7679
889;CallingRulesWithHeuristic;7679;7649
889;CallingRulesWithUctMonteCarloAndHeuristic;7649;7679
890;CallingRulesWithHeuristic;7695;7665
890;CallingRulesWithUctMonteCarloAndHeuristic;7665;7695
891;CallingRulesWithHeuristic;7695;7665
891;CallingRulesWithUctMonteCarloAndHeuristic;7665;7695
892;CallingRulesWithHeuristic;7695;7665
892;CallingRulesWithUctMonteCarloAndHeuristic;7665;7695
893;CallingRulesWithHeuristic;7711;7681
893;CallingRulesWithUctMonteCarloAndHeuristic;7681;7711
894;CallingRulesWithHeuristic;7728;7696
894;CallingRulesWithUctMonteCarloAndHeuristic;7696;7728
895;CallingRulesWithHeuristic;7744;7712
895;CallingRulesWithUctMonteCarloAndHeuristic;7712;7744
896;CallingRulesWithHeuristic;7760;7728
896;CallingRulesWithUctMonteCarloAndHeuristic;7728;7760
897;CallingRulesWithHeuristic;7760;7728
897;CallingRulesWithUctMonteCarloAndHeuristic;7728;7760
898;CallingRulesWithHeuristic;7776;7744
898;CallingRulesWithUctMonteCarloAndHeuristic;7744;7776
899;CallingRulesWithHeuristic;7791;7761
899;CallingRulesWithUctMonteCarloAndHeuristic;7761;7791
900;CallingRulesWithHeuristic;7791;7761
900;CallingRulesWithUctMonteCarloAndHeuristic;7761;7791
901;CallingRulesWithHeuristic;7791;7761
901;CallingRulesWithUctMonteCarloAndHeuristic;7761;7791
902;CallingRulesWithHeuristic;7807;7777
902;CallingRulesWithUctMonteCarloAndHeuristic;7777;7807
903;CallingRulesWithHeuristic;7807;7777
903;CallingRulesWithUctMonteCarloAndHeuristic;7777;7807
904;CallingRulesWithHeuristic;7807;7777
904;CallingRulesWithUctMonteCarloAndHeuristic;7777;7807
905;CallingRulesWithHeuristic;7823;7793
905;CallingRulesWithUctMonteCarloAndHeuristic;7793;7823
906;CallingRulesWithHeuristic;7823;7793
906;CallingRulesWithUctMonteCarloAndHeuristic;7793;7823
907;CallingRulesWithHeuristic;7823;7793
907;CallingRulesWithUctMonteCarloAndHeuristic;7793;7823
908;CallingRulesWithHeuristic;7839;7809
908;CallingRulesWithUctMonteCarloAndHeuristic;7809;7839
909;CallingRulesWithHeuristic;7839;7809
909;CallingRulesWithUctMonteCarloAndHeuristic;7809;7839
910;CallingRulesWithHeuristic;7839;7809
910;CallingRulesWithUctMonteCarloAndHeuristic;7809;7839
911;CallingRulesWithHeuristic;7839;7809
911;CallingRulesWithUctMonteCarloAndHeuristic;7809;7839
912;CallingRulesWithHeuristic;7857;7823
912;CallingRulesWithUctMonteCarloAndHeuristic;7823;7857
913;CallingRulesWithHeuristic;7873;7839
913;CallingRulesWithUctMonteCarloAndHeuristic;7839;7873
914;CallingRulesWithHeuristic;7873;7839
914;CallingRulesWithUctMonteCarloAndHeuristic;7839;7873
915;CallingRulesWithHeuristic;7873;7839
915;CallingRulesWithUctMonteCarloAndHeuristic;7839;7873
916;CallingRulesWithHeuristic;7873;7839
916;CallingRulesWithUctMonteCarloAndHeuristic;7839;7873
917;CallingRulesWithHeuristic;7889;7855
917;CallingRulesWithUctMonteCarloAndHeuristic;7855;7889
918;CallingRulesWithHeuristic;7889;7855
918;CallingRulesWithUctMonteCarloAndHeuristic;7855;7889
919;CallingRulesWithHeuristic;7889;7855
919;CallingRulesWithUctMonteCarloAndHeuristic;7855;7889
920;CallingRulesWithHeuristic;7889;7855
920;CallingRulesWithUctMonteCarloAndHeuristic;7855;7889
921;CallingRulesWithHeuristic;7889;7855
921;CallingRulesWithUctMonteCarloAndHeuristic;7855;7889
922;CallingRulesWithHeuristic;7905;7871
922;CallingRulesWithUctMonteCarloAndHeuristic;7871;7905
923;CallingRulesWithHeuristic;7921;7887
923;CallingRulesWithUctMonteCarloAndHeuristic;7887;7921
924;CallingRulesWithHeuristic;7937;7903
924;CallingRulesWithUctMonteCarloAndHeuristic;7903;7937
925;CallingRulesWithHeuristic;7937;7903
925;CallingRulesWithUctMonteCarloAndHeuristic;7903;7937
926;CallingRulesWithHeuristic;7937;7903
926;CallingRulesWithUctMonteCarloAndHeuristic;7903;7937
927;CallingRulesWithHeuristic;7954;7918
927;CallingRulesWithUctMonteCarloAndHeuristic;7918;7954
928;CallingRulesWithHeuristic;7954;7918
928;CallingRulesWithUctMonteCarloAndHeuristic;7918;7954
929;CallingRulesWithHeuristic;7970;7934
929;CallingRulesWithUctMonteCarloAndHeuristic;7934;7970
930;CallingRulesWithHeuristic;7970;7934
930;CallingRulesWithUctMonteCarloAndHeuristic;7934;7970
931;CallingRulesWithHeuristic;7987;7949
931;CallingRulesWithUctMonteCarloAndHeuristic;7949;7987
932;CallingRulesWithHeuristic;8003;7965
932;CallingRulesWithUctMonteCarloAndHeuristic;7965;8003
933;CallingRulesWithHeuristic;8020;7980
933;CallingRulesWithUctMonteCarloAndHeuristic;7980;8020
934;CallingRulesWithHeuristic;8036;7996
934;CallingRulesWithUctMonteCarloAndHeuristic;7996;8036
935;CallingRulesWithHeuristic;8053;8011
935;CallingRulesWithUctMonteCarloAndHeuristic;8011;8053
936;CallingRulesWithHeuristic;8053;8011
936;CallingRulesWithUctMonteCarloAndHeuristic;8011;8053
937;CallingRulesWithHeuristic;8069;8027
937;CallingRulesWithUctMonteCarloAndHeuristic;8027;8069
938;CallingRulesWithHeuristic;8069;8027
938;CallingRulesWithUctMonteCarloAndHeuristic;8027;8069
939;CallingRulesWithHeuristic;8069;8027
939;CallingRulesWithUctMonteCarloAndHeuristic;8027;8069
940;CallingRulesWithHeuristic;8069;8027
940;CallingRulesWithUctMonteCarloAndHeuristic;8027;8069
941;CallingRulesWithHeuristic;8085;8043
941;CallingRulesWithUctMonteCarloAndHeuristic;8043;8085
942;CallingRulesWithHeuristic;8085;8043
942;CallingRulesWithUctMonteCarloAndHeuristic;8043;8085
943;CallingRulesWithHeuristic;8085;8043
943;CallingRulesWithUctMonteCarloAndHeuristic;8043;8085
944;CallingRulesWithHeuristic;8101;8059
944;CallingRulesWithUctMonteCarloAndHeuristic;8059;8101
945;CallingRulesWithHeuristic;8117;8075
945;CallingRulesWithUctMonteCarloAndHeuristic;8075;8117
946;CallingRulesWithHeuristic;8117;8075
946;CallingRulesWithUctMonteCarloAndHeuristic;8075;8117
947;CallingRulesWithHeuristic;8117;8075
947;CallingRulesWithUctMonteCarloAndHeuristic;8075;8117
948;CallingRulesWithHeuristic;8132;8092
948;CallingRulesWithUctMonteCarloAndHeuristic;8092;8132
949;CallingRulesWithHeuristic;8148;8108
949;CallingRulesWithUctMonteCarloAndHeuristic;8108;8148
950;CallingRulesWithHeuristic;8148;8108
950;CallingRulesWithUctMonteCarloAndHeuristic;8108;8148
951;CallingRulesWithHeuristic;8148;8108
951;CallingRulesWithUctMonteCarloAndHeuristic;8108;8148
952;CallingRulesWithHeuristic;8164;8124
952;CallingRulesWithUctMonteCarloAndHeuristic;8124;8164
953;CallingRulesWithHeuristic;8180;8140
953;CallingRulesWithUctMonteCarloAndHeuristic;8140;8180
954;CallingRulesWithHeuristic;8180;8140
954;CallingRulesWithUctMonteCarloAndHeuristic;8140;8180
955;CallingRulesWithHeuristic;8194;8158
955;CallingRulesWithUctMonteCarloAndHeuristic;8158;8194
956;CallingRulesWithHeuristic;8211;8173
956;CallingRulesWithUctMonteCarloAndHeuristic;8173;8211
957;CallingRulesWithHeuristic;8227;8189
957;CallingRulesWithUctMonteCarloAndHeuristic;8189;8227
958;CallingRulesWithHeuristic;8243;8205
958;CallingRulesWithUctMonteCarloAndHeuristic;8205;8243
959;CallingRulesWithHeuristic;8259;8221
959;CallingRulesWithUctMonteCarloAndHeuristic;8221;8259
960;CallingRulesWithHeuristic;8275;8237
960;CallingRulesWithUctMonteCarloAndHeuristic;8237;8275
961;CallingRulesWithHeuristic;8275;8237
961;CallingRulesWithUctMonteCarloAndHeuristic;8237;8275
962;CallingRulesWithHeuristic;8275;8237
962;CallingRulesWithUctMonteCarloAndHeuristic;8237;8275
963;CallingRulesWithHeuristic;8291;8253
963;CallingRulesWithUctMonteCarloAndHeuristic;8253;8291
964;CallingRulesWithHeuristic;8291;8253
964;CallingRulesWithUctMonteCarloAndHeuristic;8253;8291
965;CallingRulesWithHeuristic;8302;8274
965;CallingRulesWithUctMonteCarloAndHeuristic;8274;8302
966;CallingRulesWithHeuristic;8315;8293
966;CallingRulesWithUctMonteCarloAndHeuristic;8293;8315
967;CallingRulesWithHeuristic;8315;8293
967;CallingRulesWithUctMonteCarloAndHeuristic;8293;8315
968;CallingRulesWithHeuristic;8331;8309
968;CallingRulesWithUctMonteCarloAndHeuristic;8309;8331
969;CallingRulesWithHeuristic;8349;8323
969;CallingRulesWithUctMonteCarloAndHeuristic;8323;8349
970;CallingRulesWithHeuristic;8365;8339
970;CallingRulesWithUctMonteCarloAndHeuristic;8339;8365
971;CallingRulesWithHeuristic;8365;8339
971;CallingRulesWithUctMonteCarloAndHeuristic;8339;8365
972;CallingRulesWithHeuristic;8365;8339
972;CallingRulesWithUctMonteCarloAndHeuristic;8339;8365
973;CallingRulesWithHeuristic;8381;8355
973;CallingRulesWithUctMonteCarloAndHeuristic;8355;8381
974;CallingRulesWithHeuristic;8381;8355
974;CallingRulesWithUctMonteCarloAndHeuristic;8355;8381
975;CallingRulesWithHeuristic;8398;8370
975;CallingRulesWithUctMonteCarloAndHeuristic;8370;8398
976;CallingRulesWithHeuristic;8398;8370
976;CallingRulesWithUctMonteCarloAndHeuristic;8370;8398
977;CallingRulesWithHeuristic;8415;8385
977;CallingRulesWithUctMonteCarloAndHeuristic;8385;8415
978;CallingRulesWithHeuristic;8415;8385
978;CallingRulesWithUctMonteCarloAndHeuristic;8385;8415
979;CallingRulesWithHeuristic;8431;8401
979;CallingRulesWithUctMonteCarloAndHeuristic;8401;8431
980;CallingRulesWithHeuristic;8445;8419
980;CallingRulesWithUctMonteCarloAndHeuristic;8419;8445
981;CallingRulesWithHeuristic;8461;8435
981;CallingRulesWithUctMonteCarloAndHeuristic;8435;8461
982;CallingRulesWithHeuristic;8477;8451
982;CallingRulesWithUctMonteCarloAndHeuristic;8451;8477
983;CallingRulesWithHeuristic;8477;8451
983;CallingRulesWithUctMonteCarloAndHeuristic;8451;8477
984;CallingRulesWithHeuristic;8477;8451
984;CallingRulesWithUctMonteCarloAndHeuristic;8451;8477
985;CallingRulesWithHeuristic;8493;8467
985;CallingRulesWithUctMonteCarloAndHeuristic;8467;8493
986;CallingRulesWithHeuristic;8509;8483
986;CallingRulesWithUctMonteCarloAndHeuristic;8483;8509
987;CallingRulesWithHeuristic;8525;8499
987;CallingRulesWithUctMonteCarloAndHeuristic;8499;8525
988;CallingRulesWithHeuristic;8525;8499
988;CallingRulesWithUctMonteCarloAndHeuristic;8499;8525
989;CallingRulesWithHeuristic;8543;8513
989;CallingRulesWithUctMonteCarloAndHeuristic;8513;8543
990;CallingRulesWithHeuristic;8543;8513
990;CallingRulesWithUctMonteCarloAndHeuristic;8513;8543
991;CallingRulesWithHeuristic;8543;8513
991;CallingRulesWithUctMonteCarloAndHeuristic;8513;8543
992;CallingRulesWithHeuristic;8557;8531
992;CallingRulesWithUctMonteCarloAndHeuristic;8531;8557
993;CallingRulesWithHeuristic;8577;8543
993;CallingRulesWithUctMonteCarloAndHeuristic;8543;8577
994;CallingRulesWithHeuristic;8577;8543
994;CallingRulesWithUctMonteCarloAndHeuristic;8543;8577
995;CallingRulesWithHeuristic;8593;8559
995;CallingRulesWithUctMonteCarloAndHeuristic;8559;8593
996;CallingRulesWithHeuristic;8609;8575
996;CallingRulesWithUctMonteCarloAndHeuristic;8575;8609
997;CallingRulesWithHeuristic;8625;8591
997;CallingRulesWithUctMonteCarloAndHeuristic;8591;8625
998;CallingRulesWithHeuristic;8641;8607
998;CallingRulesWithUctMonteCarloAndHeuristic;8607;8641
999;CallingRulesWithHeuristic;8657;8623
999;CallingRulesWithUctMonteCarloAndHeuristic;8623;8657
1000;CallingRulesWithHeuristic;8672;8640
1000;CallingRulesWithUctMonteCarloAndHeuristic;8640;8672
1;CallingRulesWithHeuristic;16;16
1;CallingRulesWithUctMonteCarloStrategy;16;16
2;CallingRulesWithHeuristic;34;30
2;CallingRulesWithUctMonteCarloStrategy;30;34
3;CallingRulesWithHeuristic;50;46
3;CallingRulesWithUctMonteCarloStrategy;46;50
4;CallingRulesWithHeuristic;50;46
4;CallingRulesWithUctMonteCarloStrategy;46;50
5;CallingRulesWithHeuristic;66;62
5;CallingRulesWithUctMonteCarloStrategy;62;66
6;CallingRulesWithHeuristic;66;62
6;CallingRulesWithUctMonteCarloStrategy;62;66
7;CallingRulesWithHeuristic;66;62
7;CallingRulesWithUctMonteCarloStrategy;62;66
8;CallingRulesWithHeuristic;82;78
8;CallingRulesWithUctMonteCarloStrategy;78;82
9;CallingRulesWithHeuristic;96;96
9;CallingRulesWithUctMonteCarloStrategy;96;96
10;CallingRulesWithHeuristic;96;96
10;CallingRulesWithUctMonteCarloStrategy;96;96
11;CallingRulesWithHeuristic;96;96
11;CallingRulesWithUctMonteCarloStrategy;96;96
12;CallingRulesWithHeuristic;96;96
12;CallingRulesWithUctMonteCarloStrategy;96;96
13;CallingRulesWithHeuristic;112;112
13;CallingRulesWithUctMonteCarloStrategy;112;112
14;CallingRulesWithHeuristic;125;131
14;CallingRulesWithUctMonteCarloStrategy;131;125
15;CallingRulesWithHeuristic;141;147
15;CallingRulesWithUctMonteCarloStrategy;147;141
16;CallingRulesWithHeuristic;157;163
16;CallingRulesWithUctMonteCarloStrategy;163;157
17;CallingRulesWithHeuristic;157;163
17;CallingRulesWithUctMonteCarloStrategy;163;157
18;CallingRulesWithHeuristic;173;179
18;CallingRulesWithUctMonteCarloStrategy;179;173
19;CallingRulesWithHeuristic;189;195
19;CallingRulesWithUctMonteCarloStrategy;195;189
20;CallingRulesWithHeuristic;204;212
20;CallingRulesWithUctMonteCarloStrategy;212;204
21;CallingRulesWithHeuristic;220;228
21;CallingRulesWithUctMonteCarloStrategy;228;220
22;CallingRulesWithHeuristic;235;245
22;CallingRulesWithUctMonteCarloStrategy;245;235
23;CallingRulesWithHeuristic;235;245
23;CallingRulesWithUctMonteCarloStrategy;245;235
24;CallingRulesWithHeuristic;235;245
24;CallingRulesWithUctMonteCarloStrategy;245;235
25;CallingRulesWithHeuristic;235;245
25;CallingRulesWithUctMonteCarloStrategy;245;235
26;CallingRulesWithHeuristic;235;245
26;CallingRulesWithUctMonteCarloStrategy;245;235
27;CallingRulesWithHeuristic;235;245
